Sample ID,Group,Island,Ocean,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Rb,Sr,Zr,Nb,Ba,La,Ce,Nd,Sm,Yb,Lu,Hf,Pb,Th,U
3262,Azores,Pico,Atlantic,38.4928,-28.2591,48.62876864,2.281142238,13.35102942,8.772025084,0.156781224,11.90437515,10.75306816,2.800824211,0.902564123,0.345682059,20.21504738,465.9891931,176.9199722,33.94423474,231.7448861,20.85424045,46.73584286,24.94590732,5.490660429,1.740557892,0.252888335,4.189363518,1.599223607,2.098528747,0.676307892
3338,Azores,Pico,Atlantic,38.6555556,-28.55,46.99549099,2.299264734,11.34837609,10.3877235,0.160156211,14.09702841,10.78860091,2.473470179,0.99816925,0.345520125,20.6181991,454.8443194,176.3069424,30.22378617,254.9947241,25.41692301,53.32893679,28.3106709,6.304590338,1.92941434,0.267533943,4.673934786,1.814481703,2.263555492,0.697897757
3340,Azores,Pico,Atlantic,38.5888889,-28.3166667,47.43610241,2.202720843,11.54998796,10.54994333,0.155330782,14.32061761,10.02143498,2.380551412,0.875628155,0.403066929,22.15615699,410.3316702,200.1267408,34.37306424,251.3256307,25.72648883,55.59413323,28.36335385,6.39341909,2.026729585,0.282742607,4.783634827,1.314268187,2.532307129,0.825650396
3341,Azores,Pico,Atlantic,38.6,-28.4555556,46.85387936,2.44493809,11.70691782,10.56169106,0.147764535,14.33023087,10.52126721,2.296147538,0.71795963,0.324462525,15.13722769,455.8872364,164.7583936,28.21897759,179.3572572,20.29697077,43.81349758,24.54607605,5.659314465,1.750415895,0.245314138,4.141690618,1.195139206,1.78589823,0.620103957
3345,Azores,Pico,Atlantic,38.4333333,-28.2722222,47.13822196,2.224871944,12.47313639,10.23290195,0.152927724,13.8906822,10.4644125,2.375063973,0.63348507,0.320751934,13.72657075,448.3148589,163.6970592,27.33316258,179.0350942,20.79967594,44.0291073,23.69281274,5.507036517,1.714057612,0.233300989,4.028292869,0.772707497,1.919923589,0.63985503
3348,Azores,Pico,Atlantic,38.5555556,-28.1666667,47.5700795,2.403829465,11.2819678,10.46348096,0.147790852,14.20308882,10.08308756,2.451895452,0.829233772,0.459162502,19.25232515,422.3497814,215.8764868,34.81841276,229.3846161,27.38659029,62.8629058,32.01790984,7.248035306,2.235847063,0.309616496,5.555490477,1.264841004,2.427671823,0.842677796
3355,Azores,Pico,Atlantic,38.65,-28.1333333,47.33034881,2.337254274,11.13801253,10.66674787,0.155479666,14.47812369,10.52155605,2.182445971,0.768323545,0.328283697,16.96400241,405.9492512,170.7823905,29.7017147,199.4796433,22.31923584,47.4315522,25.60448462,5.810859513,1.805278066,0.246720341,4.283417966,1.203530911,2.00483521,0.652062826
3356,Azores,Pico,Atlantic,38.6055556,-28.5722222,48.21118111,2.087721618,11.79836573,9.408543694,0.153941586,12.76661363,11.32475987,2.771948824,1.007243979,0.355012222,23.60436072,532.1415761,190.3989083,35.39431363,252.2174843,22.03836589,49.03713726,25.32412336,5.369920839,1.736371117,0.255657291,3.88186643,1.941933833,2.554466885,0.78085609
3364,Azores,Pico,Atlantic,38.5527778,-28.3833333,47.15567366,2.371951681,11.68499885,9.975084053,0.155108934,13.53809006,11.13238008,2.631847178,0.891038234,0.359842364,19.10032851,466.0190697,174.9206575,31.00194498,229.306099,24.21666334,50.64900092,27.51697911,6.221258111,1.851908047,0.254776427,4.432409503,1.531940819,2.14923167,0.67683403
3367,Azores,Pico,Atlantic,38.4805556,-28.2666667,47.58385264,2.336878976,11.36342821,10.3041252,0.148936754,13.98057276,10.45319285,2.510311341,0.875168597,0.344328628,19.19318436,421.1407702,175.2152182,30.10997113,231.6873739,23.00019715,48.56030646,26.55730918,6.080614773,1.887952234,0.260406666,4.321027674,1.333856088,2.04064299,0.651693831
3368,Azores,Pico,Atlantic,38.6222222,-28.1444444,47.23197671,2.35177169,11.27729757,10.57658126,0.153609532,14.35377633,10.10561532,2.477109772,0.920786913,0.44037635,20.61706717,473.4533338,209.0503107,36.03155209,233.9732151,27.25470396,61.390567,30.38395064,6.694786477,1.973907487,0.274430352,5.019860584,1.452941971,2.548323917,0.866666436
3372,Azores,Pico,Atlantic,38.5166667,-28.3222222,47.84920739,2.197644609,11.52217088,10.28743026,0.146953646,13.95793437,9.983617455,2.521946245,1.02202009,0.396705166,22.29086732,487.1045703,207.355296,31.99190205,258.2298549,27.16768873,60.72419476,29.58763732,6.479596235,2.011522237,0.283893265,5.337622902,1.750174986,2.568088505,0.815948802
3373,Azores,Pico,Atlantic,38.6222222,-28.5888889,47.39149111,2.207736846,12.94442546,9.509560922,0.147979063,12.90586815,10.69899453,2.80419349,0.927703483,0.327424759,26.945553,558.9953768,283.5408174,49.53319931,282.9806074,27.25715403,61.29808974,34.23611016,7.697154209,2.386586382,0.341147348,5.21976852,1.979881174,2.864578839,0.945774164
3381,Azores,Pico,Atlantic,38.5,-28.4,46.94257473,2.197343315,11.46493448,10.47320989,0.151959638,14.20970385,11.28656568,2.125644679,0.729772973,0.320779329,16.29063441,422.684815,163.4756684,28.04358,228.2978197,22.48277697,49.07567524,25.91706263,5.548795872,1.870900976,0.260424782,3.901302137,4.023556519,2.275473296,0.96590546
3386,Azores,Pico,Atlantic,38.5,-28.4,46.84118552,2.407875249,12.13380778,10.37347626,0.139097522,14.0771745,10.53092014,2.361785448,0.691632268,0.345816134,14.48125864,472.8178025,170.1491475,28.19117447,175.2429967,20.93347868,45.58512091,26.26489583,5.554806471,1.794922401,0.254954209,3.985042814,4.041689389,2.118328192,0.876264605
3389,Azores,Pico,Atlantic,38.5,-28.4,46.62858469,2.365628237,11.95036967,10.52314203,0.148211637,14.28212839,10.69997022,2.195222748,0.72705109,0.377781449,16.86829087,474.9502289,177.9528651,30.99633135,201.1633337,23.08600863,50.59461298,26.32420572,5.716258641,1.788756329,0.25277238,4.128859218,2.151394786,2.302785479,0.821692238
3393,Azores,Pico,Atlantic,38.5,-28.4,47.79476294,2.12563951,11.59073996,9.798372822,0.1499701,13.29640574,11.1351317,2.754859761,0.903364069,0.349199556,19.30335989,446.6550417,170.842388,30.07134695,229.2571971,23.4739139,50.3711854,26.08280416,5.590806157,1.906762299,0.257873885,4.083154289,4.585177308,2.414257108,0.643155458
3601,Azores,Pico,Atlantic,38.5,-28.4,47.97196295,2.140876299,12.32446051,9.717288767,0.153054962,13.18642172,10.62093908,2.616749994,0.837560847,0.331707266,29.7492251,434.7873998,157.9533997,28.93515218,226.3488805,22.58165966,47.04902515,24.80112039,5.458895767,1.938492123,0.25875467,3.901090925,3.326962116,2.03006498,0.655933347
3602,Azores,Pico,Atlantic,38.47,-28.3,47.24741768,2.222228366,11.82972432,9.916151681,0.150488737,13.45600481,11.16349352,2.650683997,0.901827119,0.359202327,23.54703972,468.175659,162.1278237,30.40191963,225.4868698,23.62869064,50.30611421,25.93040535,5.544066405,1.790868824,0.250480032,3.804551731,3.83360314,2.240257565,0.706096794
3603,Azores,Pico,Atlantic,38.47,-28.3,46.92588598,2.314812392,11.836091,10.10917428,0.153880246,13.72020882,11.03574825,2.59129538,0.86053155,0.349324688,28.90876389,462.0218076,170.8276012,30.6203239,218.4541652,23.21822156,50.40710936,26.83225789,5.767842667,1.849871081,0.264518151,4.216386025,4.274742083,2.13471193,0.675777968
3605,Azores,Pico,Atlantic,38.51,-28.4,49.32470311,1.849451852,11.96233884,9.356510069,0.159654752,12.69450751,9.607141424,3.303547387,1.265145917,0.358060165,22.96626906,428.1786143,214.3669726,38.03279468,340.3956859,29.4675617,63.30934098,30.97325423,6.121440923,2.30782692,0.325370851,4.866453348,3.991047406,3.102227881,0.98480414
3072,Azores,Sao Jorge,Atlantic,38.57,-27.82,45.75570567,2.796281357,10.76128761,11.182168,0.163738985,15.17273124,10.79091294,2.146411328,0.735911509,0.396260043,13.80074299,463.8956298,184.8213678,29.00567631,186.1880163,20.88983775,45.53038173,25.6925385,6.037955354,1.804390956,0.262622354,4.207050858,1.362749215,1.724561399,0.689620736
3073,Azores,Sao Jorge,Atlantic,38.57,-27.86,46.53709919,2.567447664,11.08695,10.62045353,0.175448445,14.40908543,10.72511028,2.371578288,0.940711252,0.458883538,19.3224493,454.9133701,198.1678209,35.69589776,232.4909984,26.94860489,56.40908414,29.01001387,6.356337105,1.824301448,0.278096096,4.52721609,2.657589107,2.749057174,0.973085352
3075,Azores,Sao Jorge,Atlantic,38.57,-27.82,45.79253488,2.767452741,10.66768102,11.1657762,0.16256653,15.15266938,10.7835781,2.270396766,0.750802456,0.389304977,14.29965865,460.9323146,181.1302483,27.94242015,181.6867428,19.93345921,44.95330243,25.38337531,6.041184755,1.807876998,0.267340412,4.244010451,1.310871924,1.769869535,0.666900712
3076,Azores,Sao Jorge,Atlantic,38.72,-28.24,45.803798,2.547368808,11.25020519,10.92156546,0.160547556,14.82420437,11.20713595,2.200555829,0.666456601,0.325294293,13.28435334,449.0806837,143.522083,26.58335817,190.5867686,21.22597338,44.98677467,24.77145036,5.422139506,1.567240992,0.223036348,3.626444345,1.182045173,1.95318243,0.663951965
3279,Azores,Sao Jorge,Atlantic,38.54,-27.76,46.54767389,2.567577786,11.37492457,10.56777611,0.158939658,14.3369789,10.75982005,2.423678225,0.774575522,0.391047836,16.17106692,439.7592686,172.9237056,27.95107572,198.3555296,22.21768883,48.37502267,27.20991294,6.219913104,1.863774768,0.275739721,4.193629722,1.582174636,2.204583266,0.771415468
3280,Azores,Sao Jorge,Atlantic,38.57,-27.8,46.59397718,2.824189034,11.81174208,10.30322862,0.162457161,13.98007901,10.54024934,2.417806772,0.822809397,0.43608898,17.76592321,463.9574081,196.2792482,37.16466998,227.6412163,26.78806736,56.20229998,29.63919774,6.409484207,1.81947834,0.279619658,4.752306418,1.569945267,2.583677273,0.871843179
3281,Azores,Sao Jorge,Atlantic,38.56,-27.82,46.24503209,2.657087693,10.91128193,11.211412,0.162213422,15.21485515,10.49812106,2.072454276,0.617951562,0.315841909,10.73237017,506.7531174,144.2490675,22.82673019,160.2016852,17.61143311,38.17528363,22.95363787,5.396348072,1.596651138,0.234923752,3.504877364,1.033602373,1.609321261,0.61000676
3282,Azores,Sao Jorge,Atlantic,38.72,-28.23,47.32590957,2.660051982,12.7355467,9.609317469,0.13607292,13.03924526,10.98419303,2.188854893,0.783973036,0.432284197,12.14175364,466.0189916,213.502652,32.16423553,198.4352295,23.76444206,52.85370628,28.72050659,6.36934245,1.776834821,0.262045814,4.879910741,1.242700319,2.427670945,0.949392794
3283,Azores,Sao Jorge,Atlantic,38.68,-28.2,46.43112972,2.346214981,11.17054207,11.06286296,0.156908995,15.01540875,10.74353899,2.058879698,0.611957647,0.323977578,12.0032595,341.9750734,150.6549234,23.31863553,160.8859738,18.51490593,40.81672353,23.31999705,5.342015791,1.585497563,0.236785607,3.754081737,0.950321372,1.835261981,0.592766419
3284,Azores,Sao Jorge,Atlantic,38.68,-28.2,46.70303244,2.53463077,10.76246749,10.94013631,0.15359862,14.8452138,10.16324966,2.470098418,0.806924386,0.509288342,16.86658302,499.056346,215.6466506,35.71385448,204.1894508,28.19082218,61.39274918,33.05775799,7.243220017,1.833245521,0.271754304,4.841212503,1.481308526,2.807927983,1.004801904
3285,Azores,Sao Jorge,Atlantic,38.68,-28.2,45.90974662,2.707355533,10.40177229,11.40038921,0.159821562,15.47008234,10.6417282,2.123601692,0.697518213,0.391131708,13.39031319,468.8053825,151.9442232,29.36078616,191.7752867,22.56435168,48.70125383,26.56987388,5.914674234,1.548841439,0.232943842,3.703717701,1.178497344,2.103405333,0.732742043
3287,Azores,Sao Jorge,Atlantic,38.68,-28.2,46.44720773,2.395213257,11.3020799,10.81315845,0.154669727,14.67781791,10.78429514,2.356316212,0.58896405,0.399412402,10.60033445,387.3790424,142.5715453,22.54648215,154.9173899,16.73042785,38.39673671,22.00713637,5.198172651,1.588241382,0.232635041,3.383028201,1.041443526,1.523277872,0.536283086
3288,Azores,Sao Jorge,Atlantic,38.68,-28.05,46.18982442,2.608218071,11.07672884,11.09981874,0.153069504,15.06278464,10.07536304,2.36296494,0.803008704,0.459787242,16.46093901,500.8144193,198.4055183,34.22307294,208.1265418,24.96836422,54.17121486,29.69461767,6.417991855,1.728774019,0.252645437,4.585039145,1.305413583,2.341631257,0.822436532
3291,Azores,Sao Jorge,Atlantic,38.67,-28.16,45.75114299,2.583400998,10.59250731,11.5850619,0.155557999,15.71695478,10.10250516,2.228098014,0.746943711,0.437235343,13.91923273,490.68157,173.954404,30.89909703,181.9992013,22.05545791,48.78869509,27.86846861,6.109621602,1.594750418,0.230432367,3.930887309,1.200511844,1.996275897,0.68934724
3292,Azores,Sao Jorge,Atlantic,38.71,-28.17,45.87017198,2.636915351,11.51736337,10.67260474,0.160001433,14.48628718,11.48881976,2.074518889,0.648705676,0.348679301,12.9811748,460.2527341,184.8262436,27.59790389,166.2600325,20.38687766,45.81909175,25.63215255,5.850508578,1.613914243,0.238132796,4.255649679,0.996901257,1.946838804,0.66505938
3293,Azores,Sao Jorge,Atlantic,38.67,-28.16,46.19865676,2.542688949,10.94372539,11.17159356,0.156758634,15.15879756,10.06209657,2.380101266,0.801055903,0.475626942,15.58458406,527.6031165,189.7640891,33.07424495,198.6938777,24.5938406,52.73629963,29.92950869,6.599779058,1.728680696,0.24268874,4.232256932,1.267018343,2.180987945,0.753715704
3294,Azores,Sao Jorge,Atlantic,38.67,-28.16,45.33514394,2.621424496,10.25428957,11.97034448,0.154433457,16.24250848,10.14205799,2.090403902,0.695821737,0.400982018,12.93176996,454.9916385,158.9441961,28.24837722,166.1936967,19.65123523,45.04235801,25.29063344,5.642281957,1.519443242,0.218690662,3.643737384,1.137294289,1.821400569,0.622538142
3405,Azores,Sao Jorge,Atlantic,38.55,-28.08,45.94753928,2.628934239,11.83107683,10.90346235,0.147085086,14.79193281,11.04618043,1.724247212,0.571129408,0.316529551,9.654822856,476.7170199,154.7854434,25.69960995,150.5415589,18.72975983,41.85973538,22.89378348,5.334354144,1.697336068,0.238757075,3.748621043,4.162171938,1.772914815,0.992258043
3410,Azores,Sao Jorge,Atlantic,38.55,-28.08,46.43319471,2.45790235,11.33657086,10.66700035,0.159940409,14.47808223,11.14945387,2.080990367,0.777563031,0.357044249,15.65201187,470.9974094,169.9358784,30.76998141,210.7017148,24.60502929,52.65505911,27.81292104,5.892182783,1.832344071,0.249086282,4.141687196,3.965027802,2.343402552,1.022094541
3415,Azores,Sao Jorge,Atlantic,38.55,-28.08,46.44276193,2.534210807,11.65530453,10.68030297,0.157076507,14.49295989,10.75865272,2.087234947,0.722447459,0.364947685,17.47398775,491.8227806,180.9027716,27.85866468,204.988489,22.89860404,49.09030668,26.85961076,6.290343504,2.111940686,0.285260764,4.351455127,2.992261643,2.080070303,0.999082995
3420,Azores,Sao Jorge,Atlantic,38.55,-28.08,47.01272503,2.49893513,11.52168276,10.60691795,0.148277383,14.39757503,10.37088292,2.345006118,0.655044789,0.352716425,13.56943403,409.6519487,176.4655417,28.52414391,162.1640621,20.84527739,45.84073659,26.11709571,5.749800334,1.899524062,0.278522019,4.1458176,4.35676868,2.00973413,0.746275955
3422,Azores,Sao Jorge,Atlantic,38.55,-28.08,47.1304277,2.331609413,11.6891588,10.55488509,0.160100824,14.32462036,9.783032377,2.502562495,0.952750043,0.462764307,19.28891205,465.3538911,216.8164376,36.0280239,211.0834996,25.16222046,57.25777863,30.31542188,6.371289335,2.02557993,0.274149383,4.761319821,2.752776332,2.518977661,0.875602153
3424,Azores,Sao Jorge,Atlantic,38.55,-28.08,45.74010333,2.649909649,11.35376582,11.10614932,0.15269993,15.06981664,10.63974867,2.102832881,0.718996353,0.369577565,13.97878253,469.0748792,166.5243732,28.18427321,181.3281067,19.54424194,44.04964271,24.38607108,5.461731359,1.672209552,0.235246476,3.828390386,3.40623668,1.740053035,0.584311654
3595,Azores,Sao Jorge,Atlantic,38.67,-28.05,45.91807076,2.642258046,11.62763562,10.85078189,0.157043486,14.72682669,10.64983348,2.187633109,0.796761047,0.345764228,16.51683588,446.2853587,176.4007,30.04987325,193.5996395,20.1861676,46.3294218,25.65833541,5.528507188,1.742941408,0.248267799,4.163099693,4.548857032,2.00256598,0.655863559
3724,Azores,Sao Jorge,Atlantic,38.6388,-27.9682,46.55875855,2.373133371,12.27451402,10.43108943,0.151831661,14.15414429,10.6771117,2.250233123,0.670836455,0.354695137,15.1497832,530.1714707,172.4941405,26.98336243,184.7369938,20.6446123,46.42079563,25.01235197,5.208362221,1.650386539,0.21772322,4.156402323,1.124102463,1.893287379,0.658718684
3725,Azores,Sao Jorge,Atlantic,38.5773,-27.9213,46.50842225,2.576973687,10.93406449,11.11697633,0.157530509,15.08749286,10.16601799,2.260422415,0.683946537,0.406670914,14.441319,491.7875708,181.0850026,33.13237014,176.7476778,22.8159995,50.42575765,28.1027126,5.860121143,1.762719083,0.236183523,4.488534939,1.077568355,2.129196806,0.727482137
3727,Azores,Sao Jorge,Atlantic,38.6793,-28.0713,46.09191877,2.973340288,11.0838696,10.78785187,0.163446828,14.64363786,10.41680731,2.135304208,1.103511985,0.48009937,19.06345804,523.0481075,242.9150751,43.66820192,225.7984535,29.51618962,66.09255598,33.01141763,6.573455815,1.753142738,0.236778621,5.605145932,1.35756312,2.64693718,0.832672002
3728,Azores,Sao Jorge,Atlantic,38.68162,-28.204,47.25507988,2.390883222,11.14361819,10.7507748,0.151770623,14.58486145,9.720343488,2.487307453,0.90407468,0.500126418,17.13815646,483.0857115,230.8353291,40.28383351,206.1276299,26.69976612,58.18359636,31.48315565,6.303288144,1.830320545,0.246101941,4.971436326,1.211954947,2.423819416,0.773820049
1119,Azores,Terceira,Atlantic,38.7959,-27.4826,47.21812873,2.218176467,12.58882164,9.79248837,0.149291923,13.29177187,11.33431629,2.445506697,0.602738477,0.278186989,12.95876358,379.8413212,135.5721997,24.80820472,168.4327724,15.66265406,33.67172591,19.99843645,4.673304543,1.630594166,0.239089753,3.168567594,2.781908061,1.684412742,0.601549659
1392,Azores,Terceira,Atlantic,38.72,-27.22,47.35634424,2.363618325,12.68503285,9.5227634,0.157531028,12.92303682,11.32263729,2.371491654,0.833769734,0.364175286,17.12673034,424.3096285,119.1773973,28.64075148,274.9467239,28.56733579,56.88075265,29.49268954,6.702825614,1.793346209,0.240790455,3.440216088,2.476719314,1.703012062,0.49471595
1394,Azores,Terceira,Atlantic,38.72,-27.22,47.17377761,2.491920571,10.63900045,10.98582537,0.153836964,14.91381986,9.834932698,2.29344441,0.856861332,0.552356892,16.04888553,396.9062991,140.2419564,30.36154314,330.4592582,26.39108285,54.55022688,29.98738756,6.823002048,1.937368064,0.27203843,3.674036248,1.970464966,2.00833004,0.606558302
1395,Azores,Terceira,Atlantic,38.72,-27.22,46.82878653,2.570137076,9.418138132,11.85554272,0.166618127,16.0911076,9.234573407,2.189382446,0.804768728,0.73394908,15.98584587,350.7653595,121.168592,32.75003807,387.7168665,34.00986791,70.5699521,38.6883079,8.629314239,2.054996404,0.272299895,3.326629986,1.550965767,1.859290093,0.613217163
1398,Azores,Terceira,Atlantic,38.72,-27.22,47.19662302,2.457486486,11.29864628,10.59820245,0.160011167,14.38391261,10.07048346,2.411965156,0.669909374,0.646540443,13.14949512,423.9301168,114.9231733,30.48176855,340.9021138,28.97265327,60.29671003,33.80934912,7.604135907,1.805785548,0.236611908,3.086038901,0.856023426,1.615886375,0.525665887
1687,Azores,Terceira,Atlantic,38.6474,-27.1165,46.84132981,2.508107489,10.77026204,11.00644875,0.157377173,14.93879257,10.30058072,2.252380271,0.665638841,0.471182551,12.01242549,358.1528691,125.4363837,26.82887785,252.1245913,20.10428931,44.77825563,25.87909018,5.660696932,1.647523281,0.239481839,2.995846802,0.927373395,1.673936811,0.536311723
1688,Azores,Terceira,Atlantic,38.6776,-27.0605,46.86360841,2.354524283,12.2585682,10.00562415,0.156594424,13.57959659,11.16146038,2.30028871,0.780295115,0.44185386,13.43749444,387.812321,116.9967291,30.26243035,314.6180631,22.00508797,48.87974154,26.9726064,5.934471528,1.736015165,0.245340517,3.400806054,1.040627546,1.94354852,0.573547722
1779,Azores,Terceira,Atlantic,38.72,-27.22,47.43949233,2.293107615,12.24904529,10.30287364,0.138981919,13.97915324,10.1179254,2.518825913,0.564547538,0.314533628,12.86675828,381.8485785,158.4483886,26.77065914,146.8536994,16.90127024,36.68905046,21.05200386,5.023368775,1.607207759,0.231136153,3.43688935,1.07806725,1.678355316,0.649344585
3064,Azores,Terceira,Atlantic,38.7074,-27.4787,46.2781625,2.62772365,10.20534554,11.8185651,0.148366316,16.03824566,9.845417711,2.127177023,0.552956033,0.299246794,9.924051566,247.6772997,115.5953306,20.8103755,120.5766831,14.59775094,31.02649468,16.74762299,3.809232348,1.258275351,0.172771997,2.803368829,0.916738826,1.508829208,0.512005729
3066,Azores,Terceira,Atlantic,38.8972,-28.2722,46.87220594,2.151188697,11.08894604,11.13117581,0.151737581,15.10946632,9.976031398,2.446963326,0.680748963,0.306337034,13.36789251,385.157825,128.5155707,24.54855795,202.6471409,19.48238269,40.62591121,22.59207068,5.328134325,1.895955301,0.263455971,3.488706643,2.081611147,1.541860046,0.451819576
3068,Azores,Terceira,Atlantic,38.7722,-27.2958,46.68099827,2.495760328,9.421490729,11.93401917,0.167502051,16.1902782,9.277789583,2.183893087,0.775072648,0.755695832,17.12178354,505.8028417,211.9750179,39.07642218,247.0426073,31.496637,67.43238044,34.07875754,7.635251537,2.252175945,0.314905375,5.222855062,1.57046628,2.978074525,1.000879311
3271,Azores,Terceira,Atlantic,38.7993,-27.2638,47.06267234,2.403764854,10.95148506,10.76277643,0.151980721,14.60309651,10.09070405,2.493223306,0.715991864,0.654401166,14.41174326,406.0845517,136.5717006,28.07079505,375.971856,26.59158565,60.38300544,34.1214239,7.876827481,2.0538521,0.278063925,3.567745627,0.877993427,1.637594432,0.538198546
3317,Azores,Terceira,Atlantic,38.72,-27.22,47.51577616,2.261418037,13.2357346,9.371621379,0.157774779,12.71894728,10.83651804,2.562568449,0.858786142,0.38168273,18.82379526,405.7609396,122.6584631,27.67222073,290.7857315,27.69795417,54.39667163,28.05995823,6.400805864,1.957588787,0.269989721,3.595490197,1.602280365,1.581033144,0.461118947
3320,Azores,Terceira,Atlantic,38.72,-27.22,47.95576326,2.276070346,12.50164373,9.980207417,0.139028974,13.54727814,10.09191245,2.556019094,0.589158156,0.282132075,12.22070932,381.3950622,138.0394671,28.60085534,153.0906437,18.47408867,39.41069015,21.79075197,4.956713221,1.742941153,0.230182981,3.733244464,1.637316813,1.873169753,0.667747763
3331,Azores,Terceira,Atlantic,38.6464,-27.094,48.17436986,1.903735095,13.45499764,8.800480211,0.152068128,11.94126061,11.6326815,2.560952626,0.99188976,0.293518398,22.91373806,379.6174905,126.538508,28.79167103,289.9066252,19.02924105,39.85309762,20.12785939,4.713598557,1.664492799,0.243199975,3.168865183,1.244398499,2.042301326,0.606711953
3758,Azores,Terceira,Atlantic,38.72,-27.22,46.59675086,2.379121567,9.170552125,12.16577254,0.184130521,16.50849002,9.346616925,2.164591322,0.724874069,0.655538288,11.83462687,345.8801962,152.6520507,30.22020335,364.5875827,27.93313296,49.85827907,35.3861239,7.754847822,2.097532815,0.331822174,3.767582154,0.755862464,2.103567814,0.454197948
3759,Azores,Terceira,Atlantic,38.72,-27.22,46.55065396,2.496683169,9.397261645,12.05364449,0.172696195,16.35671952,9.634133778,2.11654394,0.653962683,0.480854914,13.37878076,334.590909,114.2508056,23.58014274,284.4665546,19.25398235,43.02948124,22.81851917,5.400546608,1.712950051,0.24054384,3.116583218,0.643918918,1.464133794,0.509132576
3760,Azores,Terceira,Atlantic,38.73,-27.07,46.57213839,2.274793841,9.787779828,11.92046833,0.167449142,16.17241698,9.980243618,2.034075296,0.612486834,0.394244399,10.42658949,358.0318021,136.5538806,24.61349015,213.2099629,20.3482151,35.31901165,26.14555381,5.970533821,1.769098925,0.271189375,3.302386446,0.911446993,1.764440675,0.395874796
3761,Azores,Terceira,Atlantic,38.72,-27.22,47.00858453,2.137726241,11.51939933,10.59074396,0.176399678,14.37271396,10.74530068,2.148356374,0.760929783,0.440993397,14.64613144,404.9384979,156.9033749,29.12320691,276.4542831,22.71342735,39.62135132,27.78809495,6.209096655,1.941288,0.295017853,3.928282129,1.38330434,2.118828933,0.456456944
3764,Azores,Terceira,Atlantic,38.72,-27.22,47.47147451,2.437553549,10.52682008,10.94854777,0.155283742,14.85714815,9.707994514,2.318272071,0.799948856,0.677434166,16.26489769,374.0211949,129.8555062,29.00150936,327.851984,23.89581272,49.40939858,29.35332631,6.642047437,1.906938084,0.255602819,3.062827458,0.998182997,2.07781279,0.628873157
3765,Azores,Terceira,Atlantic,38.72,-27.22,47.11077997,2.413410817,10.04501275,11.45160857,0.168818817,15.53865712,9.338259477,2.347521099,0.80331941,0.677178346,15.90599599,365.0018064,129.4407192,30.56221447,387.3239208,25.88790262,54.03070035,30.88850034,6.89394283,1.869529834,0.267715221,2.955602472,0.936907912,1.794756016,0.576040972
3766,Azores,Terceira,Atlantic,38.72,-27.22,47.54534924,2.141737146,12.92834013,9.51658758,0.166087168,12.91793972,10.99014935,2.450707877,0.891024115,0.360201238,21.69010529,385.7297676,119.1097798,27.82112671,273.445771,18.87876842,38.44367506,20.7290425,4.704831123,1.694335163,0.239965609,2.748886356,1.133204205,1.829327591,0.56575274
3767,Azores,Terceira,Atlantic,38.72,-27.22,47.20473989,2.371782587,10.08506344,11.60891976,0.164623786,15.75750643,9.734438745,1.954713334,0.578197603,0.455755758,11.43456585,352.4343096,113.5171494,26.17280865,237.2073202,20.78410633,42.30176505,24.97503848,5.636098489,1.792952283,0.261035808,2.717420408,1.154260712,1.653493138,0.544319093
3768,Azores,Terceira,Atlantic,38.72,-27.22,49.25147669,1.95832615,12.97267863,9.038707147,0.148142108,12.26566186,10.08610702,2.620775799,1.227691383,0.32571404,25.01573616,366.4271982,153.7474621,32.77507249,355.9018057,25.34063479,48.60720386,24.46257842,4.925321049,1.83725112,0.256153585,3.389349306,1.004915974,2.692505599,0.808501714
3769,Azores,Terceira,Atlantic,38.72,-27.22,46.41249612,2.538931786,10.45234957,11.28169181,0.165084842,15.30822396,9.641468965,2.477056322,0.815244011,0.792806103,16.21327959,395.0407522,135.0895797,31.03342584,435.2275285,27.92213914,57.45104108,33.06259746,7.219262428,1.896387406,0.266039537,2.877090377,0.816517556,1.78250759,0.567062862
3770,Azores,Terceira,Atlantic,38.72,-27.22,47.18640408,2.409082393,10.38218089,11.45097923,0.161943536,15.53584055,9.336165139,2.242736597,0.732834322,0.468749882,13.79743528,368.0087388,115.6661716,27.20925146,296.67228,22.16168113,46.46434209,26.85968086,5.990576371,1.743550484,0.253813498,2.864177979,0.995362315,1.575687192,0.571049553
3062,Azores,Graciosa,Atlantic,39.0325,-27.9819,47.00778399,2.58224596,13.21896842,9.722715066,0.142259934,13.19439193,10.66904368,2.194566318,0.817461454,0.348178027,17.06518066,482.4115975,168.9887607,30.21539505,224.6878346,19.79620959,43.67251487,23.06076593,4.980609908,1.420996196,0.197718346,3.857827877,1.093666828,1.832093854,0.571010735
3267,Azores,Graciosa,Atlantic,39.0994,-28.2735,46.6023018,2.424422566,13.3175863,9.59226183,0.155198656,13.02063324,11.1839055,2.483065773,0.787279975,0.337405704,13.08014973,420.9891003,147.418096,28.63243631,237.7476147,21.82418568,47.08794039,25.83579708,5.720155714,1.783356816,0.255016324,4.605754997,1.519737403,2.284400924,0.602872569
