Sample ID,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Rb,Sr,Zr,Nb,Ba,La,Ce,Nd,Sm,Yb,Lu,Hf,Pb,Th,U,Island,Group,Ocean
1669,37.7136,-25.4963,48.44444444444444,3.474747474747475,14.7979797979798,10.242424242424244,0.1616161616161616,7.07070707070707,8.96969696969697,3.2828282828282833,2.8989898989898992,0.6565656565656566,59.1720462869115,789.116380536908,345.979630128418,66.333637251327,875.293363735464,56.8784456356657,131.263403733817,55.3113544486988,10.1647166680603,2.10474252673337,0.296236137971083,7.95570283355505,3.99739796402745,6.12984049061694,1.54799505509894,Sao Miguel,Azores,Atlantic
1670,37.7671,-25.5645,45.537340619307834,4.1287188828172425,12.204007285974498,12.17364905889496,0.17202995345071848,10.028334345274235,11.617081562436752,2.226269985832827,1.4470754907913375,0.4654928152195911,36.3904383864131,597.159409486565,285.308146081877,50.2147371548146,371.068802656565,40.9461156765205,102.984576740838,47.4015614336741,9.45935128416822,2.08368532211022,0.288311648882633,7.2961175769712,2.6381906147902,4.22423539717308,1.03373500506205,Sao Miguel,Azores,Atlantic
1671,37.7999,-25.648,45.5434450443109,4.054191708261181,13.547927065294898,11.969033309565042,0.17316899256391977,8.63807680554141,11.459712743200571,2.7707038810227163,1.2631150045838853,0.5806254456554956,31.6886167047092,684.488187027141,275.19110737096,66.1876740034357,511.813801464843,49.8356381541001,99.7777258663179,43.917790316611,8.94818735032497,2.00949641040174,0.27170900573256,6.53066132223519,2.25827937807007,4.80882153440264,1.24021468241932,Sao Miguel,Azores,Atlantic
1672,37.7852,-25.6763,45.9895780116481,3.0755083273730452,12.281598038213955,11.167875753550629,0.17369980586492287,11.944416062123224,11.423316644528455,2.278532747522223,1.1750280984980073,0.49044651067742917,26.9722437656358,577.834718172879,206.368794707346,49.2862122549968,431.615534295674,32.6529059711791,76.1802157470134,34.8184828783535,7.27504441983145,1.71787161399347,0.237151766267312,4.90246304890547,1.78681689962756,3.4362687896808,0.938951885659309,Sao Miguel,Azores,Atlantic
1673,37.7467,-25.5158,45.98005292082231,3.246488906981478,10.726643598615917,11.67311215143497,0.16283329940972932,12.78241400366375,11.805414207205374,2.096478729900265,1.0889476898025647,0.4376144921636475,22.6971167059733,519.19073426942,259.98266616671,53.2302847425918,414.453241665889,46.3030082301176,93.8283750755776,40.0264312169362,7.85266642745017,1.7257023858203,0.237264448829216,6.48756796930203,2.98113042266715,4.84573658216308,1.33256361337522,Sao Miguel,Azores,Atlantic
1674,37.8189,-25.5424,47.484848484848484,3.3434343434343434,13.575757575757574,10.808080808080806,0.1616161616161616,9.070707070707071,9.94949494949495,2.929292929292929,2.1919191919191916,0.48484848484848486,35.4576559073535,535.598388530854,282.846147012185,55.2544698796779,429.454125326201,40.7816632488685,92.9950863792704,40.7524491832758,8.15280991087631,1.92096985619674,0.266490541569727,6.73153858533191,3.32711612617389,5.38773526725943,1.42987105191695,Sao Miguel,Azores,Atlantic
1716,37.516,-25.516,47.30575798008827,3.6436415888330083,15.128810427999593,10.91039720825208,0.18474802422251874,7.030688699579185,10.181668890485478,3.161243970029765,1.8474802422251875,0.6055629682849225,40.8605848596808,833.359012656238,335.864161622514,74.1004244949297,501.748290228756,48.8160915022404,102.377918402641,49.1902366166182,9.64506721169719,2.06764405314048,0.281987265152111,7.70738935618269,2.21927128370411,5.327,1.527,Sao Miguel,Azores,Atlantic
1718,37.516,-25.516,47.546445880452346,3.432956381260097,13.459208400646204,10.54119547657512,0.17164781906300486,8.683360258481422,11.13691437802908,2.857431340872375,1.5953150242326335,0.5755250403877221,39.0372364288919,714.64333781965,305.450785105428,60.7135038133692,517.835800807537,42.454553611485,88.326424405563,44.0509645580978,8.82017048003589,1.92666846119336,0.265403319874383,6.33176491700314,2.03617227456258,4.57222072678331,1.24021175414984,Sao Miguel,Azores,Atlantic
1720,37.516,-25.516,47.147026265472476,3.1900976149743383,11.965381906007849,10.385428197645165,0.1710777900774882,10.697393579551173,12.035825701922109,2.495723055248063,1.3887491194525508,0.5232967696487874,31.620535362296,637.913348576835,237.59619175274,56.4806828037531,380.66486635654,37.0445675313412,78.8646416462982,39.0687534494993,7.8786032484428,1.62249310100134,0.225411771662856,6.00770519593156,1.64273496018292,3.872,1.138,Sao Miguel,Azores,Atlantic
1722,37.798,-25.701,47.5344563552833,2.480857580398162,12.782031648800407,10.270546197039303,0.1633486472690148,10.638080653394587,11.822358346094944,2.725880551301684,1.1740684022460435,0.4083716181725369,33.3300019988007,527.183689786128,176.80766540076,40.9004597241655,410.753547871277,27.958225064961,57.7653407955227,29.4573256046372,6.43863681790925,1.83989606236258,0.255846492104737,4.36737957225665,1.85188886667999,3.33300019988007,0.890715570657605,Sao Miguel,Azores,Atlantic
1723,37.75,-25.71,46.34492547906317,3.487782621920308,12.937240190611377,11.629321707391261,0.17236135050187573,9.9462638142553,11.294737909358208,2.5854202575281353,1.0747237148940487,0.5272229544763257,22.6,615.0,207.0,45.7,359.0,30.5,64.6,33.5,7.13,1.7,0.24,5.36,1.93,3.67,1.08,Sao Miguel,Azores,Atlantic
1724,37.866,-25.938,47.11017459361831,2.7493477824603656,12.372065021071645,9.98394541440899,0.17057997190447524,12.171382701184028,11.007425245835844,2.568733694561509,1.3847080072245634,0.481637567730283,28.5,622.0,259.0,48.0,404.0,36.6,75.5,38.3,7.93,1.76,0.24,5.98,2.05,3.82,1.14,Sao Miguel,Azores,Atlantic
1726,37.539,-25.49,46.00164035267582,3.157678900963707,11.236415829403322,11.031371744925158,0.1742874718064384,12.56920237851138,11.913061308181257,2.1632150912446173,1.2200123026450687,0.5331146196432233,27.1428222403198,588.72366180499,200.456726142,43.5832938476346,346.552306211594,32.5034352557933,69.2538350484934,35.5234989264826,7.37461797586437,1.62234045309839,0.21423576663952,5.42667690826979,1.59327234026801,3.333,0.885,Sao Miguel,Azores,Atlantic
1727,37.54,-25.492,45.91758418816756,2.870738493411228,10.612786781591083,10.79576586403231,0.17464336868556976,14.496009531177096,11.17188953349483,2.0503822737997335,1.4333361457896006,0.4768638198509941,32.2727648743239,533.568167356029,226.44312758511,44.8164412981228,348.389834552975,33.5456092904868,71.422995545657,35.5369949093223,7.17309417753738,1.5662145243398,0.216999443207127,5.94952115812918,1.84377672605791,3.61,1.022,Sao Miguel,Azores,Atlantic
1728,37.534,-25.485,46.2715495256554,3.6621442415587055,13.312251351627053,11.414872998061815,0.18361726002244208,9.323676425584004,11.02723656023666,2.815464653677445,1.2853208201570945,0.7038661634193613,33.0503568879372,797.464311206281,247.717598144183,57.3549607423269,493.70556745182,40.9176302640971,86.4619200571021,44.2558529621699,8.97415774446824,1.89771127765882,0.263543897216274,5.93852248394004,1.79639329050678,4.055,1.059,Sao Miguel,Azores,Atlantic
1729,37.75,-25.71,47.61904761904761,3.9025376604994437,14.821554948943483,10.777474471741986,0.15165301789505609,5.722373875240116,12.253563845920532,2.6488727125669795,1.5873015873015872,0.5156202608431908,29.8,660.0,206.0,48.4,442.0,38.6,87.0,41.1,8.73,1.88,0.27,6.15,2.19,3.91,1.19,Sao Miguel,Azores,Atlantic
1731,37.515,-25.513,46.4516129032258,3.1746031746031735,12.90322580645161,10.619559651817713,0.1740911418330773,10.977982590885816,11.27496159754224,2.457757296466973,1.4848950332821298,0.481310803891449,35.323360368479,666.076148993692,215.452428156604,49.5982126764794,456.092820666867,35.4237108240713,72.9296936016822,36.4523029938921,7.4736001802343,1.68362976869931,0.232687618904576,5.22424471813357,1.92321648142585,3.85094873335336,0.998487033143086,Sao Miguel,Azores,Atlantic
1752,37.8591,-25.8552,47.19936932748479,3.5071051727274565,15.463604940268036,10.733561076186046,0.18192476400315333,6.7615370621172,10.10693133350852,3.456570516059913,1.8495684340320588,0.7398273736128236,43.6,852.0,367.0,89.6,579.0,54.6,115.0,56.8,10.8,2.27,0.333,8.54,3.1,5.96,1.65,Sao Miguel,Azores,Atlantic
1753,37.8036,-25.8036,45.20746014605488,3.3646308057421415,12.577964057730517,11.601824567397351,0.17916226895490034,10.142699391743083,12.547459698657606,2.8135187184915393,1.017828781066148,0.5474515641618521,32.9,707.1,237.0,57.2,393.9,32.8,71.0,36.8,7.67,1.75,0.257,5.54,1.96,3.52,1.0,Sao Miguel,Azores,Atlantic
1754,37.8015,-25.7931,46.303317056403095,3.194726679000738,13.44615975655374,10.827697067119592,0.17186820741459669,9.098905098419824,12.738467137787755,2.527473638449951,1.1424180845793779,0.5489672742713294,28.5422710431659,695.530623011358,221.083400653711,53.4355959100346,368.228101362066,32.8988888303484,73.4052170737033,39.1620807477791,8.11580639461653,1.83539356687074,0.263240360138056,5.37075374206586,1.70614112645289,3.11,0.89,Sao Miguel,Azores,Atlantic
1755,37.8228,-25.7373,46.29114909186468,3.4869970385793265,13.745843398457632,11.188712236832796,0.17182304248072044,8.651795550793924,11.825468217790757,2.749168679691527,1.344262626466813,0.5447801170418136,31.4,699.0,251.0,61.5,449.0,35.6,77.3,39.4,8.04,1.87,0.272,5.83,2.07,3.78,1.07,Sao Miguel,Azores,Atlantic
1757,37.8117,-25.631,46.70435434522724,3.64719469941037,14.690089761513992,11.488663303142665,0.19249083135776954,7.557797904889267,9.928474459506008,3.1001154944988145,2.087005855773712,0.6038133446801612,60.3522566151725,812.8974277415,356.358120695363,83.6245766184029,605.534714263707,49.5810546005419,106.633418632544,51.8534379498612,10.1756110970924,2.32024786820425,0.333071335314475,8.34288577914617,3.12264858959575,6.12,1.7,Sao Miguel,Azores,Atlantic
1758,37.7511,-25.6208,46.00205798680467,4.10588543873454,14.123438855597925,12.075540221536226,0.18158707100054475,7.727538688134293,10.390815729475616,3.0062748421201295,1.805782539394306,0.5810786272017431,46.6620140237358,790.64540966778,344.633884026688,73.3297950278688,499.286713915266,43.836626812828,97.7699468585322,51.3417426540953,10.3858168529301,2.36586756037665,0.337549015974031,8.25663730617356,2.7222257531358,4.75,1.32,Sao Miguel,Azores,Atlantic
1759,37.7456,-25.6073,46.297236379881,4.040855280524702,15.127825045180415,12.153024549718763,0.1827522488679513,6.7212215972546545,9.543728551993013,3.2895404796231236,1.9493573212581474,0.6944585456982151,43.8,863.0,370.0,78.9,574.0,51.6,112.8,58.4,11.7,2.56,0.372,9.01,3.33,5.18,1.43,Sao Miguel,Azores,Atlantic
1761,37.834,-25.6568,46.23353499382878,4.006231916314267,14.16344616878781,11.836594298201241,0.18210145074155756,7.800012140096715,10.319082208688261,2.903506464601501,1.9727657163668737,0.5827246423729842,54.4892363285583,762.635031530612,376.604188621671,69.8196428050839,486.474359233102,49.4911424248313,108.572576542919,54.3145712249673,10.982582753106,2.43395162730184,0.347832903248822,9.13827438226964,3.26884134162307,5.15,1.36076073298448,Sao Miguel,Azores,Atlantic
1765,37.742,-25.3656,45.955957178328646,3.439573411486954,10.786827858509382,11.702690601213009,0.17808442219237186,11.36687426222168,12.242031994138477,2.096308055521635,1.5773191679895795,0.6543330483982578,39.5,719.0,307.0,65.2,530.0,45.1,97.7,50.4,9.84,2.04,0.294,7.46,3.08,5.07,1.39,Sao Miguel,Azores,Atlantic
1767,37.8136,-25.4265,45.44948426476096,4.787885536131834,14.070107600894818,13.209705337530748,0.1822028322418034,6.488445303722,10.729722343128422,2.601451549230193,1.6701926288831979,0.8108026034760253,42.2,859.0,306.0,58.0,545.0,45.6,101.0,54.5,8.73,2.28,0.332,7.77,3.15,4.95,1.34,Sao Miguel,Azores,Atlantic
1780,37.789,-25.648,45.689731576647205,3.5380253682429372,12.082056109231567,12.06168164699003,0.17450726909876624,10.482660823270894,12.36729858061309,1.9477985902909576,1.2255239038284635,0.4307161317860967,35.5199390335316,549.863824896307,252.659267402928,42.8767377942132,372.643346159612,32.2081155364549,67.7280545699865,35.0901604117735,7.43769826595373,1.73706406476438,0.237465329069012,5.67522670031483,1.41877507370946,3.83,1.038,Sao Miguel,Azores,Atlantic
1781,37.786,-25.735,45.33786779811326,3.577806615382738,13.5769523352358,11.919242050109633,0.18092433111898495,8.736031502597417,12.020942067602036,2.6553874567266424,1.4034602413951613,0.5913856017183236,29.4,732.0,207.0,49.5,433.0,37.8,79.0,41.2,8.72,1.94,0.27,6.34,1.89,3.82,1.066,Sao Miguel,Azores,Atlantic
1783,37.765,-25.163,48.931861901387066,3.968816442239546,14.872937126657892,11.896324794978232,0.1619925078465121,5.588741520704668,8.909587931558166,3.0171104586412882,2.105902602004657,0.5467247139819784,55.3,624.0,389.0,62.4,487.0,59.1,112.0,53.0,10.5,3.06,0.44,8.99,3.46,6.98,1.59,Sao Miguel,Azores,Atlantic
3080,37.82,-25.739,46.910708868439684,3.0336737789463037,12.78187885529376,10.840327636768126,0.17190818080695724,10.66841945596117,11.396501162908281,2.4775002528061485,1.2336940034381636,0.4853878046314086,24.3,594.0,168.0,39.7,364.0,30.5,64.1,33.4,7.32,1.75,0.24,5.33,1.86,3.42,1.04,Sao Miguel,Azores,Atlantic
3095,37.516,-25.516,47.35766124910559,3.6083001124399465,14.70918941020137,10.906674844117346,0.1737708269447,7.35970561177553,10.405805989982623,3.1585403250536643,1.7274864560973116,0.5928651742819177,37.3608489492451,807.209695774221,324.210640315606,71.3951786662621,497.247325696078,47.6672900386921,100.257059403687,48.3018283893483,9.56806919050148,2.03244556558683,0.276697177755861,7.61253736438814,2.10743646157348,5.246,1.458,Sao Miguel,Azores,Atlantic
