Group,Island,Ocean,Sample ID,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Rb,Sr,Zr,Nb,Ba,La,Ce,Nd,Sm,Yb,Lu,Hf,Pb,Th,U,ol added (%),cpx added (%)
Mascarene,Mauritius,Indian,40040,-20.33,57.5,45.536594288987814,1.3232585545180295,11.211569702529022,12.828555211901921,0.1741175199281789,17.403445387755177,8.795271340366483,2.2269297814340594,0.26432457873693854,0.18658205557901583,6.926132836245603,217.41176522399203,82.76482291361955,10.001592701091958,131.4862729047514,8.093822150397921,17.061495960019595,11.248064250940022,3.0091545974739673,1.457082261315278,0.2209790753985583,2.0393306556967232,1.0032208060476246,0.622881565700251,0.16916473103269994,27.250941977662723,5.450188395532543
Mascarene,Mauritius,Indian,40108,-20.33,57.5,45.50655499888844,1.2071947632658222,11.553643145801082,12.844246513458494,0.13885205782036972,17.42856782454191,8.840358697235013,1.8887324603946567,0.3647719330572651,0.16377515361754785,6.993465788587727,310.61141392385105,89.14344736268687,10.335429734310397,166.73586726796984,9.396716099282163,19.545555224813285,11.87326430048131,2.826080809088372,1.3199455840418453,0.1976973993954548,2.042811829442635,0.8075425771268225,0.9665710707642012,0.22871022212309083,32.33959861559562,6.467919723119123
Mascarene,Mauritius,Indian,40109,-20.33,57.5,44.60591231124329,1.4899434756968402,10.992969168158009,13.283004486894725,0.146466567448219,18.02930404673979,8.738245962590598,2.0212396635634926,0.40485715886707746,0.22492064381504306,9.141199484313518,301.6485807272172,87.35460485469522,16.31324714416375,150.20388512626022,14.16740517602914,27.4182751469828,15.086521183615217,3.4699345639609223,1.4017534971188792,0.20179455508403707,2.0112246537310683,0.742564034461476,1.7965683987707963,0.40759128276687434,29.484328623072415,5.896865724614481
Mascarene,Mauritius,Indian,40111,-20.33,57.5,44.55247860451092,1.4254378429968575,11.317674556934472,13.226532660525498,0.15769025992515096,17.951149816022486,8.690615360531018,2.171261911195638,0.3174618538743967,0.14711646886862256,5.8030621899586565,225.37608816978252,67.75146781067701,9.307183439566671,73.64220873805557,7.809351443929345,17.08137794402888,10.91421343312101,2.7887815392173674,1.4202102318212055,0.21464270753683515,1.717832247912452,0.9879293812747746,0.7907485002567919,0.2015483723483068,26.26039526064866,5.252079052129731
Mascarene,Mauritius,Indian,40112,-20.33,57.5,45.46058225851955,1.5339252662257636,11.000020671145476,12.6885444975467,0.162767015803427,17.21807513930078,9.302124161334332,1.9421923446656473,0.4347012160068852,0.20125056296615038,10.134779226423012,271.29406111005983,81.92577959574537,14.090124020939392,121.05154544177839,11.695976503570371,23.844611959737737,14.011047953981036,3.3560826551107628,1.4712039409762594,0.21865160241123915,2.119653019234695,1.214431151914547,1.4005044584415933,0.34021221260123874,23.983487327868556,4.79669746557371
Mascarene,Mauritius,Indian,40113,-20.33,57.5,46.88342472188483,1.8728122516467671,10.970682906943303,11.502035621633748,0.14837259513090625,15.608636330969192,9.797350154335097,2.310205027441802,0.5693114420364795,0.2579692471727801,12.552714649468971,365.4039551759497,111.878526968521,20.482301254724046,202.14925490488972,17.144051202776406,30.918854891679647,18.662882390059,4.423325238640278,1.5265189694975307,0.2208301080389186,2.762338387265944,1.3967779914949061,2.0302945672527377,0.4443813508619737,13.337478706582672,2.6674957413165337
Mascarene,Mauritius,Indian,40115,-20.33,57.5,45.81042766812422,1.8605270677967194,11.278792505392875,12.086984390711606,0.1432158349984934,16.407457200985,9.581876202416371,1.7555899931673138,0.7042299638857268,0.2884797442423452,17.674920039766352,386.84964324712695,95.42877935337819,20.36444541264915,220.3935753898819,18.696857333737615,32.85993396877342,19.604305306371675,4.516021610870489,1.538369766742158,0.22250694741804206,2.382908820580566,1.1298976636836613,2.061045661319169,0.4710722708765523,17.130911839298875,3.4261823678597736
Mascarene,Mauritius,Indian,40118,-20.33,57.5,44.57695047314904,1.4369771937661715,11.208130570887763,13.235775580669209,0.14327529146464416,17.96270282597677,8.75957769492668,2.1269663933158918,0.3357544350644201,0.16397309619425154,7.5249131401090805,263.05935609130614,76.71260191695698,11.412397306070007,95.44027578905111,8.322470037005774,17.487267161514854,10.556715733274197,2.665557798493755,1.3817687698340761,0.20687553159559227,1.8921619889869965,0.9966667714210613,1.2183192420871982,0.28709857377601117,26.15088367258849,5.230176734517696
Mascarene,Mauritius,Indian,40119,-20.33,57.5,43.45543708755514,1.8854878174132037,10.955192732142985,13.243660477664543,0.15471219590595134,17.967590534109014,9.21467731436272,2.3861245728247282,0.3637605956390123,0.28292490771923207,17.135781600641874,475.9538703041414,115.52893170001927,23.887982882756674,184.10213345181737,18.407829663544753,37.57179828470036,19.832397956982092,4.4478420668999235,1.3859018680799506,0.20535914935182945,2.7286424082410545,0.5725045106943826,2.042146761308905,0.5145240254949346,21.96421631646544,4.392843263293086
Mascarene,Mauritius,Indian,40121,-20.33,57.5,45.62718273179958,2.2032151716251014,10.399479212319775,12.83879294990996,0.14468596658621236,17.42549750455464,8.000346436015077,2.081036644346923,0.8286117683638023,0.3519766803669227,25.827379498589412,447.2023608400115,197.46978525867942,25.96445819846929,183.67006455694207,21.719198617208217,47.7440357230128,25.92228833953685,5.757930010539309,1.5605753802831195,0.22563450332378915,3.868454966528111,1.493348516069235,2.667857023664568,0.6559696871769749,33.91137591677153,6.782275183354305
Mascarene,Mauritius,Indian,40122,-20.33,57.5,45.33006399142514,2.328526161897162,10.433105589453005,13.082726650659673,0.1375176565787217,17.759722134043724,7.706040806413387,2.0090433060939823,0.8640422683792961,0.2653358146991525,19.409382341827804,396.76125602204695,160.69371284116704,20.893663934825497,151.1507589457198,17.15067482248513,37.89719933094709,21.61810176677144,4.946247310787231,1.6084853610331251,0.24657942180467773,3.2025224204262024,0.9812876043871772,1.9184282505313714,0.27790319274077885,43.483484273992495,8.696696854798496
Mascarene,Mauritius,Indian,40123,-20.33,57.5,46.39971874840785,2.0218707423176268,10.592026233278375,12.349587823464049,0.14030697771600112,16.753930482573654,8.406669512990064,2.1798805836469928,0.7917916218032583,0.28028022010734893,23.56784320308602,408.82645634756346,141.84338756370923,19.655460510096702,150.43698521540688,17.904834436570937,39.722700435045574,22.439651449990876,5.1248336505873056,1.8286211341276424,0.26712041793042074,3.3290075052512225,1.5608837039040147,2.3055723329174573,0.5571790416781114,39.79793847300977,7.959587694601952
Mascarene,Mauritius,Indian,40126,-20.33,57.5,44.477297975006415,2.335444913029022,9.871540125750924,13.353053704501574,0.14062618952382788,18.11488434321509,8.482073861541188,2.0373211025902163,0.7725090583882165,0.3300720522204192,24.744177460713942,362.3358896259934,161.44738031096804,22.99266793781397,176.14173789172162,20.364443071605297,43.62886842963532,24.214765619256355,5.5843001020375524,1.4681806668669772,0.21651475015305,3.738531935549943,1.7142550044176557,2.5693192671748286,0.6057102571894605,39.859504108912944,7.971900821782587
Mascarene,Mauritius,Indian,40127,-20.33,57.5,45.77014656078916,2.249899816687867,10.167668992738417,12.813297706188065,0.1309447257972676,17.39027091162561,8.233039079153802,1.950271407476466,0.8787244938954571,0.32015543576036076,27.056811215925464,447.9922249295089,163.58538026375547,23.123799838863775,183.079852464557,21.32603288131481,46.75923567582096,25.95798751443107,5.730876039120925,1.7297835046316568,0.25990589194614544,3.804872028553415,1.9494122165074834,2.790457947515104,0.6620664628415307,43.99164015041783,8.798328030083564
Mascarene,Mauritius,Indian,40263,-20.32,57.65,45.508702652612186,1.384808924271102,11.92795904644672,12.271850629443675,0.15781178987893854,16.652977915559635,9.192775604473704,2.400614090639902,0.31560951959720984,0.1411937324513835,6.096957279694022,240.7099223642649,74.43184738412415,10.543891725143597,81.51692809723046,7.523242928626937,17.59047725297725,10.691225746351082,2.720015872143785,1.4248291897084806,0.2098477705672387,1.8694367595036934,0.7265306170545942,0.7987503207569586,0.10704294725059257,19.36505220144124,3.873010440288247
Mascarene,Mauritius,Indian,40265,-20.32,57.65,45.382791608617154,1.7587778319795115,11.020369883380084,12.689312988275967,0.15043781374466023,17.215959155259924,9.08398883261176,2.1616202702233145,0.3325485585034275,0.15467374814112883,6.24456636568412,248.8851239254667,81.91808328736124,12.713853868036361,94.34756180573338,9.230393516508776,20.094586609950248,12.286174216192748,3.1260086425239,1.5915100065831551,0.22672286926357946,2.2193630661949517,0.9623098662987171,1.1261815264826052,0.22065305837761565,28.585611647801674,5.717122329560333
Mascarene,Mauritius,Indian,40266,-20.32,57.65,45.4682306906768,1.5906345475291683,12.128173699332763,12.205712603953177,0.156387993834209,16.571306243611563,9.410645243918452,1.968651732704449,0.3033550252669044,0.1475781204001156,5.123622482058652,263.8044276158207,79.61472121821448,11.464595301810098,86.14980991814357,9.364857675256031,18.018490037633416,11.457884374519287,2.842838667553416,1.4495743555493226,0.20741473686748002,1.9120579651356975,0.6928020709526463,0.9509615049196636,0.18692979938491686,20.916748729681807,4.1833497459363596
Mascarene,Mauritius,Indian,40267,-20.32,57.65,45.316553498549304,1.7271205438017512,11.908509932613514,12.047465850746343,0.14357980564571393,16.34540014265728,9.732894536118831,2.18211477799625,0.3748278532469378,0.16398718579553553,8.623464626125116,309.63651177946997,87.44921367879401,13.701284085316235,102.31784925520212,9.948773043412231,21.781580845592117,12.650650028111942,3.151040668061951,1.339604828620897,0.18950461958677237,2.18830637089694,1.019160454587174,1.184831622840345,0.27695237860889416,27.250941977662723,5.450188395532543
Mascarene,Mauritius,Indian,40268,-20.32,57.65,45.35697760714138,1.464129427915845,12.157128987735728,12.397945318142543,0.15898554378491447,16.831713511592557,9.012397567270712,2.147087376080048,0.30194422908729435,0.12581009545303948,5.147843274021244,251.70643591072687,72.74784765123822,9.71253254267417,75.5120894269375,7.639372930170333,17.30910594527086,10.688139227072686,2.773609513644979,1.4940146174482203,0.21132319061412508,1.883316801123213,1.073196119023488,0.7551655437589038,0.14936526550503043,18.54694641186492,3.709389282372983
Mascarene,Mauritius,Indian,40270,-20.32,57.65,45.54109469195986,1.6205606779771269,12.00658197349526,11.983087510876981,0.1447562915008573,16.265123504557867,9.714460430229394,2.2021001432854534,0.3243662423409642,0.15031606352386156,6.413833712320705,253.13270492421452,80.95092093829807,11.260332099368357,78.15588896185214,8.225573354118279,18.20059835107836,10.95398616257593,2.8343849065407922,1.2870315616755277,0.1762032322188326,2.0001647989428673,0.7528484658944038,0.9692088587027385,0.21102219589713062,25.387360466604754,5.077472093320949
Mascarene,Mauritius,Indian,40271,-20.32,57.65,45.499225506004855,1.4764677439226959,12.508236515415867,12.35142412814743,0.15583188217612778,16.759548243156118,8.478372862988524,2.2666759756658426,0.32594573776801183,0.1303782951072039,5.8025400545468635,257.4126017788093,76.64048072934098,11.763529712520194,82.14594525104586,8.877033845436811,17.533907382451705,10.708027824795607,2.7367986387513774,1.3307197401741098,0.18101702746340342,1.9116972423478957,0.743131163281259,0.9423268984678156,0.20133918398259512,21.85899768736199,4.371799537472397
Mascarene,Mauritius,Indian,40272,-20.32,57.65,45.33286319007413,1.6915729689175023,11.920948409613239,12.038362948633267,0.14366781404289675,16.341604570575768,9.699268259203999,2.234778509362068,0.3758584494776581,0.1644380716464757,7.448758424873093,320.56267613707183,85.77338587283342,13.807461578888981,87.60684315032299,9.32585042381154,20.7028184326446,12.119978835157628,3.095631755036386,1.3172933121067043,0.18287593394498608,2.149576692876028,0.9336037403809723,1.132002828262783,0.20932741176708825,26.315192124945654,5.263038424989129
Mascarene,Mauritius,Indian,40273,-20.32,57.65,45.7198446869568,1.483105754740536,11.858718556659081,12.190210949100107,0.1591144185124402,16.54616539373663,9.438588733890724,2.1549598164940016,0.28060731436054737,0.12471436193802103,5.209433584503294,223.38461456380813,65.14913953303133,9.803173453800426,92.61810402417117,8.67141564303223,16.447452675984405,10.426633627336093,2.7634364842572725,1.5845012649858026,0.22008839735653274,1.7050546083144575,0.6607061229190684,0.8879844534999408,0.16839767421319085,27.860678308741793,5.572135661748357
Mascarene,Mauritius,Indian,40274,-20.32,57.65,44.93779037708888,1.6451485609818493,12.473194933391246,12.101623914816471,0.15621827511837824,16.423036152175545,9.725041418072923,1.9564860809706666,0.3681675204007492,0.15544850861364926,6.643253884827893,297.79950910807685,72.40031945797911,15.470404766060328,131.1561780564118,11.113848016227545,22.417391817899258,12.31211591605089,3.0452906913610707,1.4444854301531629,0.20669250422445287,1.8396189282048718,0.9094016299528859,1.3602293697595162,0.3238441193306431,21.33447953871515,4.266895907743029
Mascarene,Mauritius,Indian,40275,-20.32,57.65,44.70709406562305,1.7808048667120384,11.94378022786931,12.376117271102283,0.15869181006841135,16.793845742280762,9.450323164140535,2.061397138715235,0.46093623442051856,0.20113581138349823,9.922024756881651,337.26798219049573,97.89855503726153,16.08887213776675,135.8276559954142,11.853289066027244,25.82067603623863,14.420663812404282,3.407241145640334,1.3133272493401593,0.17818539971280623,2.3278866165434087,0.8019756349891024,1.2833538746699789,0.3249878902759563,18.089629208025716,3.617925841605143
Mascarene,Mauritius,Indian,40276,-20.32,57.65,45.92235129421105,1.2471887889147184,12.189493215648808,12.323916579013135,0.15641893401774704,16.725012278209192,8.79151170565302,2.2909631253389406,0.2216302548577585,0.09850233549233708,4.164286998687299,180.38275166100956,59.02228987753719,5.95934521471441,47.32785113160215,5.224268062136004,12.605394050076928,8.297944483833685,2.292744843439927,1.4547775975933976,0.2081517933601124,1.5403996284232482,0.9492068389746127,0.554914002296713,0.13056024933894841,20.396928895770003,4.079385779153999
Mascarene,Mauritius,Indian,40279,-20.32,57.65,45.91616616699244,1.5093445233308318,12.08972321274652,12.146473254272312,0.15310303470831552,16.48906014789132,9.10505934027952,2.159605595649503,0.26270783238719253,0.12737349449075913,5.781744174167557,215.66654238773987,69.93587497386926,9.660209585282857,70.43706403142627,6.916579542883812,16.361812264546117,10.529272502414363,2.9083524462577794,1.6494743902630173,0.22680848333509535,2.0482446756010098,0.7622233733293329,0.743997284224254,0.20577239763770128,23.929855733335224,4.785971146667043
Mascarene,Mauritius,Indian,40280,-20.32,57.65,45.12539649219207,1.5498957684057821,11.854606058607736,12.402655109700495,0.1686566470334194,16.83854795653322,9.43890203662237,2.016819307131057,0.3543818034291319,0.1856285637009738,6.914353286099619,366.10690103963657,81.30438417480545,14.484177359919823,119.2805221745912,11.043575061554328,23.597293470923724,13.000098144999408,3.2495334419085276,1.457160215095521,0.2096781620978662,2.0172120173722647,0.9815568132018945,1.2093325890840712,0.24678848640160977,19.51917681636985,3.903835363273969
Mascarene,Mauritius,Indian,40281,-20.32,57.65,47.19453669627067,1.794468803250329,11.391429587045925,11.326154147302422,0.14846108598356061,15.371632292083953,9.400225012672031,2.4284788978581986,0.5877589851963299,0.27606861425888246,11.26413908743791,341.49019926467787,114.6899995845627,26.104541576048657,222.5666262261704,19.313956258139342,38.74579732058854,19.72798388386491,4.746850877060113,1.590708547513814,0.2211638124358971,2.9073180945606443,1.6876769723729887,2.234490658753915,0.5673286128242792,13.14437851806721,2.628875703613441
Mascarene,Mauritius,Indian,40282,-20.32,57.65,47.47004924375923,2.0448458793930144,10.968378353642903,11.508969976872013,0.14103213898475542,15.61850673503628,8.859553161685168,2.2312614051230075,0.8025907772394841,0.28014961092321466,18.585648873876487,279.05142934809794,158.77284138312783,23.076953250625593,166.51774818649253,18.917048896278597,42.1208394987557,22.779336583417038,5.271086435598851,1.9019719353151288,0.26584410610112863,4.058297442245067,2.4417332951734534,2.2769463210625003,0.5894478532814913,32.62907027242514,6.525814054485026
Mascarene,Mauritius,Indian,40283,-20.32,57.65,46.03333624544098,2.402327856691104,10.210644103577305,12.545142784492008,0.1437701595302208,17.027934152786006,8.262485031097116,2.0690357953547336,0.9010940915096055,0.3171851202113799,22.082406590284418,330.486278848053,180.71378799730198,26.76901249922721,194.66362454368374,22.202318302175886,48.932312063164105,26.15034294437025,5.914672766614634,1.69301490828961,0.22490877567586665,4.592213793545766,2.7373271606095884,2.5771344550638906,0.7072374472704395,39.18397178835015,7.836794357670028
Mascarene,Mauritius,Indian,40284,-20.32,57.65,46.64351723788704,2.3793092427755203,10.99755022266866,11.746755726834337,0.13905928380466054,15.936747044641338,8.358921307355857,2.2333716569472446,1.0766137506582003,0.38609596575328464,27.807861481272052,385.88483048294694,207.49205568558347,31.282099393161396,236.4504250088592,25.75431832183829,55.905173289341754,29.107411605830304,6.4322452279267255,1.8226302552810718,0.24711701382566592,5.080104607130865,3.4313661836081155,3.0393509636794316,0.8486172182964374,34.55783635299129,6.9115672705982565
Mascarene,Mauritius,Indian,40285,-20.32,57.65,46.32860742228538,2.353157004967634,11.041777389158526,11.63833622984697,0.1434280532352485,15.79651609983011,9.194012290626677,2.120874274395329,0.9418121570214011,0.342477148007783,22.444763319591353,395.35351794800727,188.79684091811978,28.543845320232528,233.40613296747782,23.324314478800012,51.241162910927336,27.40321209111917,6.236052951475068,1.728142595427453,0.23508258205811874,4.719776376421911,2.9935870859809106,2.8529875133765388,0.7398871903008518,28.362053275649124,5.6724106551298235
Mascarene,Mauritius,Indian,40286,-20.32,57.65,46.70220250361716,2.2762206950898753,10.916915377685369,11.616324585200019,0.15017279402150843,15.770605771044458,8.842546740760179,2.2219672421188505,1.0318288849835158,0.3696103468597652,25.69239229481743,391.80193158413306,205.3150963997504,30.505089703461906,231.84941920741161,25.51194898088335,55.946785833692914,28.955438931119552,6.288318372777901,1.7384017338971012,0.24004064774008016,5.034436825304812,3.1362112334174244,3.1693967773255545,0.8656776673647497,29.936389784749135,5.987277956949826
Mascarene,Mauritius,Indian,40287,-20.32,57.65,46.13267213490574,2.2795450572870344,10.910856144134499,12.005426313828238,0.15257794926440155,16.29829863057989,8.979060053733246,2.0932355832587373,0.7729480810807096,0.2918273367345529,17.11476927582781,325.4154825291359,170.44864959935495,24.85213440642593,181.84012046713028,22.882471140012523,49.40667874148983,26.14675372521079,5.866515669523193,1.9013340496543218,0.2540158519203854,4.299254772643901,2.050048579286187,2.391199324097724,0.6577237977497676,26.64454915751509,5.328909831503016
Mascarene,Mauritius,Indian,40290,-20.32,57.65,46.51507952081565,2.2419882339679704,10.076418108466747,12.35542775028421,0.14331964441658376,16.769100257412557,8.551201139700419,2.110669459341778,0.8470235448742461,0.308661122284683,19.985754609419306,315.3792103522687,168.89181949416212,23.121400459051785,174.4994994653918,20.521371753282086,45.97142082017256,25.080769497338135,5.783021109748063,1.7530501523461985,0.2459674622769624,4.386625942998733,2.5673895076925906,2.331580099807618,0.5933036256305301,39.61342610840923,7.922685221681844
Mascarene,Mauritius,Indian,40534,-20.33,57.5,44.711042282958616,2.0739618114582417,11.50246535347801,11.092354257975991,0.14674919494998295,15.059075108131296,11.207203759159126,2.7129072075472047,1.0070969298624295,0.3765666781224721,22.761421178131688,398.05280336169363,127.49529397423281,32.97721348376885,401.7806867030089,29.70402088202975,47.30145585138258,28.061046310817726,5.953637642328064,1.7497013152105694,0.2527404278348785,3.008746761892538,2.2195723445455693,3.648824887491493,0.806998442049662,14.798103064438239,2.959620612887647
Mascarene,Mauritius,Indian,40535,-20.33,57.5,46.921462567704914,2.076766129697977,12.633764159598416,10.033919140985288,0.1596200394640067,13.615248136102911,11.01451853260915,2.3179073619936097,0.8278081268406561,0.3055006182388137,20.12272681289973,435.40934369032556,119.87633646929025,25.008540642960043,239.52399245319833,19.687161327832346,39.105924317162426,21.155956041096225,4.887503689046942,1.6254450972690238,0.24052887370645046,3.023931953880293,1.965237818133107,2.644380270067974,0.5748581856509319,3.8782586775514947,0.7756517355102988
Mascarene,Mauritius,Indian,40536,-20.33,57.5,45.727462627706636,1.5152953000305032,12.05379951452157,12.237771665631358,0.13809091686245484,16.6028374554332,8.932838142540394,2.2999484855885424,0.29506879673083386,0.14753439836541635,5.1101737812294745,240.2607176195911,77.85796866121872,12.406217303161844,109.39351348592747,10.240612615932971,17.734002785197198,11.866487083235588,3.0695630716932194,1.493763239160211,0.2182151339419564,2.020379309190091,0.659215919074135,0.9846400963057635,0.2114957859463252,33.7356845735142,6.747136914702839
Mascarene,Mauritius,Indian,40567,-20.3667,57.4884,45.96799671372143,1.5113442157185262,12.37182462903316,11.81172866121184,0.15053623848798647,16.034055786940886,9.597589673672108,2.0914614908928137,0.28604921471254446,0.1314280175706282,5.155740047325868,256.5112222140736,67.2353031758793,7.049124722792729,77.79768513518884,8.187662349004752,17.23856933305551,11.041261693474933,2.920865181772948,1.4297776584353585,0.21804312688954702,1.5731518279531302,2.547441117167905,0.7878941877955346,0.15983860992514293,29.146467141092387,5.829293428218476
Mascarene,Mauritius,Indian,40571,-20.2736,57.4236,44.92566413919395,1.6723455556269158,11.84729168440498,12.465839197172986,0.1625245615111205,16.920525672879112,8.837270862098432,2.470535093344405,0.41957504572886833,0.21785627374383662,8.607901343551514,299.06250098541807,109.06404310995465,14.975856778069915,112.87012109750827,11.165291550751117,24.996298241671308,14.212120355253868,3.528993619342904,1.5663403548435713,0.2217922490773143,2.460638986747112,1.5481502697052036,1.1416426524693752,0.2974513594323318,22.016865091290338,4.403373018258066
Mascarene,Mauritius,Indian,40573,-20.2736,57.4236,44.85722476068348,1.723452883268561,12.588455630353042,11.91335230016974,0.1589126315994184,16.16902158292045,9.594593799320268,2.330743813024891,0.42759847945296625,0.1760699621276919,8.304785029505583,295.3583018096206,93.5167956537726,15.178113686245005,134.29165437854087,11.440740542383926,23.896639334478287,13.103995231326243,3.3021621925951177,1.4605104312294124,0.22826868531272865,2.176708387572209,1.6975094053842843,1.4525602997069669,0.3328257270593809,18.496031729333588,3.699206345866716
Mascarene,Mauritius,Indian,40574,-20.038,57.5764,45.76171137036827,1.3564250964866043,12.230926039054495,12.217219110822386,0.16312625197095756,16.57763891310795,8.983701412872392,2.322988021792496,0.22731862805051273,0.12177783645563188,4.303679135540783,200.3643197211198,70.19839469366158,4.708630578406111,55.4236747375468,5.634644859312852,13.985615591194161,9.31581654704844,2.649878150124454,1.488805509080406,0.22368120411329007,1.630583731273252,1.1149169529307488,0.49503190849109185,0.13551686315005895,21.021024874265336,4.204204974853066
Mascarene,Mauritius,Indian,40581,-20.2072,57.5641,45.501617440917,1.6746681793393003,12.436015088255674,11.801588012335666,0.14782898252019908,16.01889012912435,9.528370362066259,2.2761822141311794,0.38483303218952797,0.17355215177174713,7.74304138203516,269.65305653806735,107.00541944747046,17.103704644452126,108.22583076006356,10.084678796147792,22.12423581961912,12.921367871781603,3.255951216329969,1.4367471380388823,0.2068135906288709,2.3076283762631027,1.1128141733152799,1.100957118533737,0.2618266181860254,31.30347080567717,6.260694161135433
Mascarene,Mauritius,Indian,40583,-20.3438,57.5844,45.477979529562305,1.5502940517039698,12.327067722420901,12.162904898518137,0.16670331939376737,16.51051825906759,9.04222794318335,2.2640979802863397,0.3007784776133281,0.15038923880666472,5.570492440319055,248.70038595216738,89.61559904203214,9.143766334237728,72.62290492342062,7.674577663446682,17.932111539847682,11.044899348075699,2.8946219390440686,1.259214349392113,0.19465346247787715,2.0030774839287946,0.766400860618597,0.7728062391449524,0.1902828582770809,18.394278685411834,3.678855737082366
Mascarene,Mauritius,Indian,40584,-20.3438,57.5844,45.73449193722689,1.4414827543424884,12.434261487458524,12.084318733439286,0.16667130580202116,16.402218271435373,9.056540761563596,2.280575615653075,0.24227089179957143,0.11695836155841419,4.242376510781155,206.90816616940694,84.06692040899857,9.564245995113453,59.19200726217124,6.046153476385104,14.297862117018818,9.460970381976932,2.6441960269559983,1.496542770575816,0.22014486558038074,2.0124384898737593,1.2001865826942695,0.5902919298077851,0.15629422026691825,18.34344029859587,3.6686880597191727
Mascarene,Mauritius,Indian,40587,-20.4057,57.5201,44.883337204392035,1.7011328547930569,12.122080461052125,12.514677878344008,0.16675819384368468,16.979172842462408,9.130971710508202,1.9085574735249602,0.3648757108708064,0.17414522564288465,5.87630885780539,289.54732884018046,74.12920179984653,8.546819900002527,109.15894720972693,10.092079963639211,22.80044154016334,13.337853877969815,3.3929336135474784,1.6166091534436238,0.23015914001338758,1.7308596502570335,1.1456991971241155,1.061899568223171,0.2373033464119719,22.06954019050265,4.413908038100529
Mascarene,Mauritius,Indian,40589,-20.3123,57.5321,44.90505179600473,1.9694200667314021,11.651105731954852,11.993021114007576,0.15310154858472846,16.280533937965103,10.075752052437736,2.208988364886901,0.480581604353915,0.21441333117328434,9.723728142571316,334.0613059315493,104.8944328116635,16.342038629711634,147.24334160221366,13.12734543291189,28.438179007134647,15.234818534156311,3.653129160998573,1.2778667296278599,0.18837866462949993,2.349392640400732,1.7384924155274573,1.6727226132860882,0.3593466813311689,33.61870329887284,6.723740659774566
Mascarene,Mauritius,Indian,40590,-20.1961,57.5951,44.680152402838395,1.8605829811456414,10.766536541645527,13.2095544559656,0.17033576535769934,17.927340181178206,8.955679801705886,1.963401463941091,0.2636186416462753,0.15817118498776514,3.930833906706333,203.49779581502554,78.03239336276341,10.624653438093423,96.25011058072845,10.930531660641842,20.86449486558451,12.753852212475959,3.3345254369184905,1.6831513699156846,0.25954830698456877,1.893489150427668,0.9077120129907066,1.0744877800218444,0.22821597978275562,31.87794621147636,6.375589242295271
Canary,La Palma,Atlantic,4082,28.56,-19.0,44.86845085961738,2.557203098557874,9.854431991145145,11.677359644614505,0.16605980789773997,15.846816558888621,10.600024749291237,2.5830033354450137,1.1321279347347246,0.5397354107456259,25.237520378003673,786.9595526186998,235.4761186676072,67.73389770836054,384.79334663738945,56.9248790336555,111.9548833790037,51.885013594767685,9.529968227473896,1.868308151731444,0.24929466005137926,5.869432764702868,2.5003935396337784,5.517599337787351,1.3658819223101069,33.48705981914132,21.76658888244186
Canary,La Palma,Atlantic,4083,28.56,-19.0,44.86979964218175,2.5435698871225676,9.835080934855672,11.688654217288217,0.16565360392286962,15.862821630177502,10.567479013067757,2.6263749519106647,1.1250479545139616,0.542901047817783,26.253065867211713,792.2305061590113,222.71864395920736,64.62601759443534,371.90979402465683,57.03197978685621,116.56652576442694,50.231617342331965,8.927128933043761,1.8232657419274827,0.23383709017320087,5.09880683128448,2.848470505054824,4.438279936828094,1.2332318760093035,34.10050328579106,22.16532713576419
Canary,La Palma,Atlantic,4084,28.56,-19.0,44.99538874469397,2.5108456586526993,9.883009904872925,11.697123948559653,0.15838495528427624,15.873667923958266,10.501276386571776,2.511892437938054,1.1566960943336648,0.5363451163670038,27.87519879785014,810.3161584208601,236.0136097307194,68.43916554172414,384.2181538884763,53.760960826293385,104.09176373158944,44.9432796912508,8.289792289425625,1.7496390133016817,0.21755715533508876,4.760758414441581,2.8088851975515223,4.901086822356156,1.3022781558778829,35.33941439302109,22.970619355463704
Canary,La Palma,Atlantic,4381,28.6422,-18.155,45.34950453344231,2.4479941189336247,9.988906841591168,11.771484661146195,0.16800514102861547,15.972517563254375,10.340462669895041,2.5103359957353475,0.8753725754794723,0.447865038617405,18.335320498910928,644.8743019302199,177.87002993736505,41.44657728891146,228.66435519255123,35.1044391330619,72.91061353365755,36.354053869564034,7.1797037668615085,1.459354059159895,0.19749627046435378,4.248874092313433,1.9565278430706683,3.8348397942319017,1.07212155422701,30.387915431649386,19.752145030572102
Canary,La Palma,Atlantic,4560,28.75,-19.0,44.868999116112505,2.5627185242365176,9.425868112622394,12.212349108762648,0.16606160199086484,16.5745288158282,11.238531164605305,1.8013525603001699,0.6737341244188696,0.3727039837210767,18.22092232028806,474.2412715818953,178.24409788311263,35.192881391831236,203.14426379534152,21.25347933866251,56.23231648739545,28.17659927232706,6.167250647130137,1.4402632493206384,0.20290667833416143,4.2917986566841595,1.5276548008737354,2.6017497935058636,0.5914181177108968,27.302916584700128,17.746895780055084
